timestamp,cycle,scale,scale_name,complexity,complexity_name,resonance_value,verified,verification_reason
2026-04-06T03:28:50.269381,1660,1.0,слова,3,ВММП,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:50.418385,1662,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:50.762385,1666,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:52.449386,1688,1.0,слова,4,метафорический,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:52.519382,1689,1.0,слова,2,научный,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:52.763387,1692,1.0,слова,4,метафорический,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:53.516385,1701,1.0,слова,4,метафорический,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:54.113383,1708,1.0,слова,1,бытовой,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:54.199381,1709,1.0,слова,4,метафорический,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:54.530383,1713,1.0,слова,3,ВММП,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:56.072381,1731,1.0,слова,2,научный,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:57.639389,1749,1.0,слова,4,метафорический,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:58.877381,1764,1.0,слова,4,метафорический,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:59.180385,1768,1.0,слова,3,ВММП,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:28:59.258387,1769,1.0,слова,4,метафорический,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:00.186381,1780,1.0,слова,3,ВММП,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:00.358385,1782,1.0,слова,2,научный,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:00.664387,1786,1.0,слова,4,метафорический,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:02.593389,1806,1.0,слова,4,метафорический,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:03.069384,1811,1.0,слова,4,метафорический,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:03.146385,1812,1.0,слова,2,научный,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:04.157387,1824,1.0,слова,4,метафорический,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:04.328381,1826,1.0,слова,3,ВММП,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:05.752387,1842,1.0,слова,2,научный,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:06.903381,1855,1.0,слова,3,ВММП,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:07.074387,1857,1.0,слова,1,бытовой,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:07.332381,1860,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:07.422384,1861,1.0,слова,3,ВММП,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:07.690387,1864,1.0,слова,4,метафорический,0.808,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:08.120388,1869,1.0,слова,2,научный,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:09.083381,1880,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:10.161382,1893,1.0,слова,4,метафорический,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:12.315383,1920,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:13.561389,1936,1.0,слова,4,метафорический,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:14.574388,1949,1.0,слова,3,ВММП,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:15.161386,1957,1.0,слова,3,ВММП,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:16.017381,1966,1.0,слова,1,бытовой,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:16.199384,1968,1.0,слова,4,метафорический,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:16.463388,1971,1.0,слова,1,бытовой,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:16.645381,1973,1.0,слова,3,ВММП,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:17.100388,1978,1.0,слова,2,научный,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:17.916381,1987,1.0,слова,3,ВММП,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:18.095382,1989,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:18.731387,1996,1.0,слова,2,научный,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:19.271382,2002,1.0,слова,2,научный,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:19.453383,2004,1.0,слова,3,ВММП,0.829,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:20.183388,2012,1.0,слова,2,научный,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:20.365387,2015,1.0,слова,2,научный,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:21.636380,2029,1.0,слова,3,ВММП,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:22.729388,2042,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:23.316385,2049,1.0,слова,3,ВММП,0.829,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:23.667385,2053,1.0,слова,1,бытовой,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:23.720382,2054,1.0,слова,3,ВММП,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:23.812383,2055,1.0,слова,4,метафорический,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:24.440388,2062,1.0,слова,3,ВММП,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:25.077383,2069,1.0,слова,2,научный,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:26.451385,2085,1.0,слова,3,ВММП,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:27.199384,2094,1.0,слова,3,ВММП,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:27.763388,2100,1.0,слова,1,бытовой,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:29.051386,2114,1.0,слова,4,метафорический,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:29:29.169385,2115,1.0,слова,4,метафорический,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
