timestamp,cycle,scale,scale_name,complexity,complexity_name,resonance_value,verified,verification_reason
2026-04-06T03:10:38.186388,1726,1.0,слова,3,ВММП,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:38.602387,1731,1.0,слова,3,ВММП,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:38.926384,1735,1.0,слова,3,ВММП,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:39.169386,1738,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:40.030381,1749,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:40.525386,1754,1.0,слова,4,метафорический,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:40.627387,1755,1.0,слова,4,метафорический,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:41.195388,1762,1.0,слова,3,ВММП,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:42.334386,1776,1.0,слова,4,метафорический,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:42.423388,1777,1.0,слова,3,ВММП,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:43.074385,1785,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:43.470382,1790,1.0,слова,2,научный,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:43.709388,1793,1.0,слова,2,научный,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:44.193388,1799,1.0,слова,2,научный,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:44.666384,1805,1.0,слова,4,метафорический,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:46.535387,1828,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:46.617384,1829,1.0,слова,3,ВММП,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:47.273385,1837,1.0,слова,3,ВММП,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:47.939386,1845,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:48.104382,1847,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:48.583384,1853,1.0,слова,2,научный,0.829,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:49.277385,1862,1.0,слова,3,ВММП,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:51.218387,1886,1.0,слова,3,ВММП,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:51.793381,1893,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:51.956386,1895,1.0,слова,1,бытовой,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:52.282384,1899,1.0,слова,2,научный,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:52.376386,1900,1.0,слова,4,метафорический,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:53.155410,1909,1.0,слова,2,научный,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:54.012382,1920,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:55.215385,1935,1.0,слова,2,научный,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:55.445388,1938,1.0,слова,2,научный,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:55.519385,1939,1.0,слова,2,научный,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:57.772384,1967,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:58.095388,1971,1.0,слова,3,ВММП,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:58.326384,1974,1.0,слова,3,ВММП,0.808,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:10:58.823386,1980,1.0,слова,3,ВММП,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:00.311386,1999,1.0,слова,3,ВММП,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:00.978384,2007,1.0,слова,3,ВММП,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:01.402389,2012,1.0,слова,4,метафорический,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:01.550388,2013,1.0,слова,3,ВММП,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:01.807382,2016,1.0,слова,3,ВММП,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:01.890384,2017,1.0,слова,1,бытовой,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:03.865388,2041,1.0,слова,3,ВММП,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:04.708388,2051,1.0,слова,1,бытовой,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:04.795384,2052,1.0,слова,4,метафорический,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:06.013386,2066,1.0,слова,3,ВММП,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:06.589388,2073,1.0,слова,4,метафорический,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:07.414385,2083,1.0,слова,3,ВММП,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:07.745385,2087,1.0,слова,2,научный,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:08.155385,2092,1.0,слова,4,метафорический,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:08.238386,2093,1.0,слова,4,метафорический,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:08.559383,2097,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:09.756387,2112,1.0,слова,2,научный,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:10.504386,2121,1.0,слова,2,научный,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:12.273392,2142,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:13.522386,2157,1.0,слова,2,научный,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:14.307389,2167,1.0,слова,3,ВММП,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:14.630383,2171,1.0,слова,4,метафорический,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:15.272387,2179,1.0,слова,2,научный,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:16.009388,2188,1.0,слова,2,научный,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:16.753383,2197,1.0,слова,1,бытовой,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:16.835392,2198,1.0,слова,1,бытовой,0.829,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:16.914382,2199,1.0,слова,1,бытовой,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:17.572389,2207,1.0,слова,4,метафорический,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:18.357385,2214,1.0,слова,4,метафорический,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:18.605383,2217,1.0,слова,3,ВММП,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:20.636387,2242,1.0,слова,1,бытовой,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:21.036389,2247,1.0,слова,3,ВММП,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:21.196381,2249,1.0,слова,2,научный,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:21.516388,2253,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:22.864387,2269,1.0,слова,4,метафорический,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:23.494388,2277,1.0,слова,2,научный,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:23.581386,2278,1.0,слова,3,ВММП,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:23.981384,2283,1.0,слова,3,ВММП,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:24.722387,2292,1.0,слова,2,научный,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:26.168387,2310,1.0,слова,4,метафорический,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:26.640387,2316,1.0,слова,2,научный,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:27.032388,2321,1.0,слова,2,научный,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:27.758386,2330,1.0,слова,3,ВММП,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:27.845388,2331,1.0,слова,4,метафорический,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:28.335389,2337,1.0,слова,2,научный,0.829,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:28.937389,2344,1.0,слова,4,метафорический,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:30.157383,2359,1.0,слова,2,научный,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:30.798386,2365,1.0,слова,4,метафорический,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:31.340387,2372,1.0,слова,1,бытовой,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:32.079388,2381,1.0,слова,3,ВММП,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:32.409388,2385,1.0,слова,3,ВММП,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:32.908389,2391,1.0,слова,2,научный,0.834,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:33.394387,2397,1.0,слова,3,ВММП,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:34.544385,2411,1.0,слова,3,ВММП,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:35.842387,2427,1.0,слова,3,ВММП,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:36.493383,2435,1.0,слова,3,ВММП,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:36.662386,2437,1.0,слова,4,метафорический,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:36.738383,2438,1.0,слова,3,ВММП,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:36.972382,2441,1.0,слова,2,научный,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:37.134386,2443,1.0,слова,3,ВММП,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:38.349388,2458,1.0,слова,4,метафорический,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:38.923384,2465,1.0,слова,3,ВММП,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:42.009386,2503,1.0,слова,4,метафорический,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:42.094385,2504,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:42.165386,2505,1.0,слова,3,ВММП,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:42.594383,2510,1.0,слова,2,научный,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:43.013381,2513,1.0,слова,2,научный,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:44.234387,2528,1.0,слова,2,научный,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:44.749386,2534,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:45.657381,2545,1.0,слова,3,ВММП,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:47.478381,2567,1.0,слова,4,метафорический,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:47.950390,2573,1.0,слова,3,ВММП,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:48.358386,2578,1.0,слова,2,научный,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:50.629382,2605,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:54.915388,2655,1.0,слова,2,научный,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:56.204387,2671,1.0,слова,2,научный,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:56.509382,2675,1.0,слова,2,научный,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:56.818388,2679,1.0,слова,2,научный,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:57.534388,2688,1.0,слова,2,научный,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:58.182387,2696,1.0,слова,3,ВММП,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:11:58.678387,2702,1.0,слова,2,научный,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:00.041389,2719,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:00.207381,2721,1.0,слова,2,научный,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:01.219383,2733,1.0,слова,1,бытовой,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:01.705389,2738,1.0,слова,2,научный,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:02.176386,2743,1.0,слова,3,ВММП,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:02.625383,2746,1.0,слова,2,научный,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:02.911386,2749,1.0,слова,4,метафорический,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:03.323387,2754,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:03.493386,2756,1.0,слова,4,метафорический,0.824,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:04.320387,2766,1.0,слова,2,научный,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:05.568388,2781,1.0,слова,2,научный,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:06.775386,2795,1.0,слова,3,ВММП,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:06.865390,2796,1.0,слова,4,метафорический,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:07.040387,2798,1.0,слова,1,бытовой,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:07.460385,2803,1.0,слова,2,научный,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:07.797386,2807,1.0,слова,2,научный,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:08.664387,2817,1.0,слова,3,ВММП,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:09.161388,2823,1.0,слова,3,ВММП,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:09.500387,2827,1.0,слова,2,научный,0.827,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:11.009387,2844,1.0,слова,3,ВММП,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:11.161388,2846,1.0,слова,4,метафорический,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:11.240385,2847,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:12.153389,2858,1.0,слова,2,научный,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:12.314387,2860,1.0,слова,4,метафорический,0.836,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:12.478387,2862,1.0,слова,3,ВММП,0.829,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:13.091391,2869,1.0,слова,4,метафорический,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:15.876385,2902,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:16.483388,2909,1.0,слова,4,метафорический,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:17.065386,2913,1.0,слова,3,ВММП,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:17.157386,2914,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:19.178384,2937,1.0,слова,2,научный,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:19.602387,2942,1.0,слова,3,ВММП,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:19.853390,2945,1.0,слова,2,научный,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:20.101389,2948,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:20.187388,2949,1.0,слова,4,метафорический,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:20.520383,2953,1.0,слова,4,метафорический,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:21.540383,2965,1.0,слова,4,метафорический,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:22.870387,2979,1.0,слова,4,метафорический,0.834,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:24.426387,2997,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:24.512385,2998,1.0,слова,3,ВММП,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:28.346387,3044,1.0,слова,4,метафорический,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:29.253382,3055,1.0,слова,2,научный,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:30.700390,3070,1.0,слова,2,научный,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:30.871384,3072,1.0,слова,4,метафорический,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:31.247386,3076,1.0,слова,2,научный,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:32.004386,3085,1.0,слова,2,научный,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:32.324388,3088,1.0,слова,3,ВММП,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:32.407389,3089,1.0,слова,3,ВММП,0.832,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:32.490386,3090,1.0,слова,1,бытовой,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:32.656387,3092,1.0,слова,2,научный,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:32.990387,3096,1.0,слова,4,метафорический,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:35.260388,3122,1.0,слова,2,научный,0.822,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:35.666388,3127,1.0,слова,4,метафорический,0.831,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:36.253388,3134,1.0,слова,3,ВММП,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:38.371388,3159,1.0,слова,1,бытовой,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:38.562386,3161,1.0,слова,2,научный,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:39.376387,3171,1.0,слова,3,ВММП,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:39.527387,3173,1.0,слова,4,метафорический,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:40.275384,3182,1.0,слова,4,метафорический,0.809,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:41.984387,3202,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:42.475385,3208,1.0,слова,3,ВММП,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:42.635389,3210,1.0,слова,2,научный,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:44.208388,3228,1.0,слова,3,ВММП,0.834,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:44.446385,3231,1.0,слова,2,научный,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:46.387386,3254,1.0,слова,3,ВММП,0.821,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:46.713389,3258,1.0,слова,3,ВММП,0.838,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:48.986386,3285,1.0,слова,1,бытовой,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:49.236387,3288,1.0,слова,3,ВММП,0.826,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:49.880386,3296,1.0,слова,2,научный,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:50.950385,3309,1.0,слова,2,научный,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:52.118386,3323,1.0,слова,1,бытовой,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:52.289388,3325,1.0,слова,4,метафорический,0.825,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:53.312385,3337,1.0,слова,2,научный,0.815,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:55.208389,3359,1.0,слова,3,ВММП,0.817,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:55.376388,3361,1.0,слова,1,бытовой,0.823,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:56.667387,3376,1.0,слова,1,бытовой,0.810,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:57.516388,3386,1.0,слова,2,научный,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:57.687387,3388,1.0,слова,3,ВММП,0.814,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:58.184384,3392,1.0,слова,2,научный,0.834,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:58.725389,3396,1.0,слова,1,бытовой,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:12:59.055391,3400,1.0,слова,3,ВММП,0.835,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:01.433388,3429,1.0,слова,1,бытовой,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:01.516386,3430,1.0,слова,2,научный,0.816,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:01.834384,3434,1.0,слова,3,ВММП,0.819,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:01.977387,3436,1.0,слова,1,бытовой,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:02.044387,3437,1.0,слова,2,научный,0.830,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:02.368386,3441,1.0,слова,4,метафорический,0.811,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:03.553388,3456,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:04.769384,3471,1.0,слова,2,научный,0.813,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:05.181386,3476,1.0,слова,4,метафорический,0.812,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:05.353385,3478,1.0,слова,4,метафорический,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:05.427383,3479,1.0,слова,1,бытовой,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:05.874384,3485,1.0,слова,2,научный,0.837,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:06.201385,3489,1.0,слова,4,метафорический,0.833,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:06.775387,3496,1.0,слова,3,ВММП,0.820,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:06.926385,3498,1.0,слова,3,ВММП,0.818,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
2026-04-06T03:13:07.004386,3499,1.0,слова,2,научный,0.828,False,масштаб 1.0 frozen (нельзя создавать новые узлы)
